game_id,end,shot_num,candidate_idx,label,shot_type,q_ref_mean,q_ref_sd,n_rollouts,resampled,score_hist
7015,5,14,108,"PostGuard(CW,2,0)",7,-3.22,0.831625,200,1,-5:2;-4:70;-3:109;-2:14;-1:2;1:3
7015,5,14,109,"PostGuard(CCW,2,0)",7,-3.2,0.888819,200,1,-4:76;-3:103;-2:14;-1:3;1:4
7015,5,14,110,"PostGuard(CW,2,1)",7,-3.15,0.698212,200,1,-6:3;-4:45;-3:131;-2:18;-1:3
7015,5,14,111,"PostGuard(CCW,2,1)",7,-3.19,0.651076,200,1,-4:57;-3:129;-2:11;-1:2;1:1
7015,5,14,112,"PostGuard(CW,2,2)",7,-3.175,0.551702,200,1,-5:1;-4:48;-3:136;-2:15
7015,5,14,113,"PostGuard(CCW,2,2)",7,-3.165,0.554775,200,1,-4:48;-3:139;-2:11;-1:2
7015,5,14,114,"PostGuard(CW,4,0)",7,-3.13,0.71631,200,1,-5:2;-4:51;-3:124;-2:19;-1:3;1:1
7015,5,14,115,"PostGuard(CCW,4,0)",7,-3.165,0.779599,200,1,-6:2;-5:2;-4:53;-3:119;-2:20;-1:3;1:1
7015,5,14,116,"PostGuard(CW,4,1)",7,-3.235,0.640137,200,1,-6:2;-4:56;-3:129;-2:11;-1:2
7015,5,14,117,"PostGuard(CCW,4,1)",7,-3.25,0.597913,200,1,-6:1;-4:60;-3:127;-2:11;-1:1
7015,5,14,118,"PostGuard(CW,4,2)",7,-3.175,0.659071,200,1,-6:1;-4:50;-3:136;-2:10;-1:2;1:1
7015,5,14,119,"PostGuard(CCW,4,2)",7,-3.045,0.782927,200,1,-4:45;-3:131;-2:18;-1:3;1:3
7015,5,14,120,"PostGuard(CW,6,0)",7,-3.175,0.724137,200,1,-6:1;-4:55;-3:127;-2:15;1:2
7015,5,14,121,"PostGuard(CCW,6,0)",7,-3.125,0.787004,200,1,-6:1;-5:2;-4:45;-3:135;-2:13;-1:1;1:3
7015,5,14,122,"PostGuard(CW,6,1)",7,-3.135,0.816563,200,1,-6:2;-4:50;-3:130;-2:13;-1:2;1:3
7015,5,14,123,"PostGuard(CCW,6,1)",7,-3.115,0.742816,200,1,-6:2;-4:44;-3:133;-2:19;1:2
7015,5,14,124,"PostGuard(CW,6,2)",7,-3.115,0.715385,200,1,-4:49;-3:134;-2:12;-1:3;1:2
7015,5,14,125,"PostGuard(CCW,6,2)",7,-3.175,0.695971,200,1,-6:1;-4:51;-3:135;-2:11;1:2
7015,5,14,126,"PostGuard(CW,8,0)",7,-3.145,0.777158,200,1,-6:1;-5:1;-4:54;-3:122;-2:18;-1:2;1:2
7015,5,14,127,"PostGuard(CCW,8,0)",7,-3.165,0.563715,200,1,-4:49;-3:137;-2:12;-1:2
7015,5,14,128,"PostGuard(CW,8,1)",7,-3.115,0.83772,200,1,-6:3;-4:41;-3:141;-2:11;1:4
7015,5,14,129,"PostGuard(CCW,8,1)",7,-3.04,0.677052,200,1,-4:39;-3:138;-2:17;-1:5;1:1
7015,5,14,130,"PostGuard(CW,8,2)",7,-3.145,0.603303,200,1,-4:46;-3:141;-2:11;-1:1;1:1
7015,5,14,131,"PostGuard(CCW,8,2)",7,-3.1,0.793725,200,1,-6:1;-4:53;-3:119;-2:22;-1:3;1:2
7015,5,14,132,"PostGuard(CW,10,0)",7,-3.165,0.746843,200,1,-6:1;-4:51;-3:136;-2:9;1:3
7015,5,14,133,"PostGuard(CCW,10,0)",7,-3.07,0.764918,200,1,-4:47;-3:130;-2:19;-1:1;1:3
7015,5,14,134,"PostGuard(CW,10,1)",7,-3.05,0.753326,200,1,-6:1;-5:1;-4:33;-3:148;-2:12;-1:2;1:3
7015,5,14,135,"PostGuard(CCW,10,1)",7,-2.955,0.90718,200,1,-4:34;-3:146;-2:11;-1:2;1:7
7015,5,14,136,"PostGuard(CW,10,2)",7,-2.98,0.655439,200,1,-4:26;-3:153;-2:16;-1:3;1:2
7015,5,14,137,"PostGuard(CCW,10,2)",7,-3.145,0.569188,200,1,-5:1;-4:40;-3:149;-2:9;1:1
7015,5,14,138,"PostGuard(CW,12,0)",7,-3.11,0.823347,200,1,-4:49;-3:140;-2:5;-1:1;1:5
7015,5,14,139,"PostGuard(CCW,12,0)",7,-3.07,0.764918,200,1,-6:1;-4:35;-3:153;-2:6;-1:1;1:4
7015,5,14,140,"PostGuard(CW,12,1)",7,-2.955,0.928964,200,1,-4:34;-3:147;-2:11;1:8
7015,5,14,141,"PostGuard(CCW,12,1)",7,-2.82,1.05717,200,1,-4:26;-3:150;-2:8;-1:5;1:11
7015,5,14,142,"PostGuard(CW,12,2)",7,-3.005,0.803103,200,1,-4:33;-3:152;-2:8;-1:2;1:5
7015,5,14,143,"PostGuard(CCW,12,2)",7,-3.09,0.530943,200,1,-4:30;-3:163;-2:4;-1:2;1:1
7015,5,14,144,Pass,0,-3.145,0.737547,200,1,-6:1;-4:52;-3:128;-2:16;-1:1;1:2
743,7,3,0,"Draw(CW,TEE)",1,0.61,1.99196,200,1,-4:3;-3:5;-2:25;-1:42;0:1;1:58;2:34;3:19;4:9;5:3;7:1
743,7,3,1,"Draw(CCW,TEE)",1,0.59,1.97532,200,1,-5:1;-4:6;-3:5;-2:12;-1:48;1:67;2:33;3:17;4:7;5:3;7:1
743,7,3,2,"Draw(CW,S0)",1,0.705,2.0342,200,1,-4:3;-3:8;-2:13;-1:51;1:57;2:33;3:17;4:11;5:6;6:1
743,7,3,3,"Draw(CCW,S0)",1,0.61,1.88624,200,1,-4:3;-3:4;-2:15;-1:55;1:59;2:37;3:17;4:5;5:3;6:2
743,7,3,4,"Draw(CW,S2)",1,0.585,2.028,200,1,-4:3;-3:11;-2:20;-1:38;1:67;2:29;3:22;4:3;5:5;6:2
743,7,3,5,"Draw(CCW,S2)",1,0.785,1.98463,200,1,-4:2;-3:6;-2:16;-1:45;1:63;2:30;3:23;4:11;5:2;6:1;8:1
743,7,3,6,"Draw(CW,S4)",1,0.595,2.0859,200,1,-5:1;-4:4;-3:6;-2:17;-1:52;1:56;2:27;3:21;4:11;5:4;7:1
743,7,3,7,"Draw(CCW,S4)",1,0.5,1.98997,200,1,-4:5;-3:5;-2:25;-1:44;1:58;2:33;3:19;4:7;5:4
743,7,3,8,"Draw(CW,S6)",1,0.81,2.22124,200,1,-4:3;-3:11;-2:17;-1:42;1:53;2:30;3:18;4:15;5:10;6:1
743,7,3,9,"Draw(CCW,S6)",1,0.64,2.12847,200,1,-4:2;-3:11;-2:14;-1:54;1:56;2:26;3:17;4:11;5:6;6:3
743,7,3,10,"Draw(CW,L0)",1,0.7,1.86548,200,1,-5:1;-3:4;-2:21;-1:43;1:69;2:31;3:17;4:10;5:4
743,7,3,11,"Draw(CCW,L0)",1,0.565,2.02133,200,1,-6:1;-5:1;-4:4;-3:4;-2:16;-1:48;1:71;2:26;3:15;4:7;5:6;6:1
743,7,3,12,"Draw(CW,L1)",1,0.97,2.08545,200,1,-5:1;-3:9;-2:11;-1:42;1:62;2:33;3:20;4:14;5:3;6:4;7:1
743,7,3,13,"Draw(CCW,L1)",1,0.705,1.98947,200,1,-4:1;-3:9;-2:20;-1:38;0:1;1:70;2:29;3:14;4:12;5:4;6:2
743,7,3,14,"Draw(CW,L2)",1,0.615,1.95366,200,1,-5:1;-4:2;-3:5;-2:11;-1:59;0:1;1:65;2:25;3:14;4:13;5:2;6:1;7:1
743,7,3,15,"Draw(CCW,L2)",1,0.765,2.12598,200,1,-5:2;-4:2;-3:7;-2:15;-1:45;1:62;2:28;3:18;4:10;5:11
743,7,3,16,"Draw(CW,L3)",1,0.615,2.2993,200,1,-6:1;-5:2;-4:2;-3:8;-2:21;-1:47;1:55;2:25;3:17;4:10;5:8;6:4
743,7,3,17,"Draw(CCW,L3)",1,0.91,2.11232,200,1,-5:1;-3:5;-2:17;-1:51;1:46;2:33;3:26;4:10;5:9;6:2
743,7,3,18,"Draw(CW,L4)",1,0.585,2.09589,200,1,-5:1;-4:5;-3:8;-2:18;-1:43;1:63;2:26;3:18;4:15;5:2;6:1
743,7,3,19,"Draw(CCW,L4)",1,0.54,2.13504,200,1,-5:1;-4:4;-3:9;-2:19;-1:47;1:53;2:40;3:9;4:13;5:3;6:1;8:1
743,7,3,20,"Draw(CW,L5)",1,0.98,2.15861,200,1,-4:3;-3:8;-2:14;-1:40;1:53;2:36;3:23;4:13;5:7;6:2;7:1
743,7,3,21,"Draw(CCW,L5)",1,0.93,2.18977,200,1,-5:1;-3:8;-2:15;-1:48;1:51;2:31;3:20;4:16;5:4;6:6
743,7,3,22,"Draw(CW,L6)",1,0.8,2.26053,200,1,-5:2;-4:5;-3:6;-2:18;-1:37;1:61;2:33;3:14;4:13;5:6;6:5
743,7,3,23,"Draw(CCW,L6)",1,0.74,2.00808,200,1,-6:1;-4:1;-3:8;-2:15;-1:40;1:75;2:30;3:16;4:6;5:4;6:3;7:1
743,7,3,24,"Draw(CW,L7)",1,0.555,2.09451,200,1,-5:1;-4:3;-3:10;-2:20;-1:42;1:61;2:34;3:16;4:5;5:5;6:3
743,7,3,25,"Draw(CCW,L7)",1,0.46,2.02198,200,1,-5:1;-4:1;-3:11;-2:23;-1:45;1:58;2:35;3:14;4:7;5:3;6:2
743,7,3,26,"PreGuard(CW,G3)",2,0.625,1.9064,200,1,-4:2;-3:6;-2:21;-1:42;0:1;1:68;2:31;3:17;4:7;5:4;6:1
743,7,3,27,"PreGuard(CCW,G3)",2,0.48,1.92083,200,1,-5:1;-4:2;-3:8;-2:21;-1:45;1:64;2:35;3:14;4:6;5:4
743,7,3,28,"PreGuard(CW,G4)",2,0.325,2.00234,200,1,-4:5;-3:11;-2:25;-1:41;1:67;2:24;3:17;4:7;5:3
743,7,3,29,"PreGuard(CCW,G4)",2,0.255,2.05182,200,1,-5:1;-4:7;-3:11;-2:20;-1:47;1:62;2:28;3:12;4:10;5:2
743,7,3,30,"PreGuard(CW,G5)",2,0.46,2.04167,200,1,-7:1;-4:2;-3:7;-2:22;-1:50;0:1;1:64;2:23;3:15;4:8;5:7
743,7,3,31,"PreGuard(CCW,G5)",2,0.54,2.03922,200,1,-5:3;-4:1;-3:9;-2:20;-1:43;1:55;2:41;3:17;4:7;5:3;6:1
743,7,3,32,"Hit(CW,0,TOUCH)",3,0.75,1.97927,200,1,-5:1;-4:1;-3:3;-2:19;-1:48;1:64;2:28;3:19;4:10;5:5;6:2
743,7,3,33,"Hit(CCW,0,TOUCH)",3,0.81,1.8259,200,1,-4:1;-3:3;-2:20;-1:41;1:61;2:43;3:20;4:6;5:5
743,7,3,34,"Hit(CW,0,WEAK)",3,0.515,2.15633,200,1,-5:1;-4:6;-3:7;-2:22;-1:46;1:49;2:35;3:19;4:9;5:5;6:1
743,7,3,35,"Hit(CCW,0,WEAK)",3,0.505,1.88414,200,1,-4:1;-3:9;-2:19;-1:50;0:1;1:61;2:32;3:17;4:6;5:4
743,7,3,36,"Hit(CW,0,MIDDLE)",3,0.49,1.97228,200,1,-5:1;-4:4;-3:6;-2:20;-1:48;1:61;2:31;3:16;4:11;5:2
743,7,3,37,"Hit(CCW,0,MIDDLE)",3,0.45,1.94615,200,1,-5:2;-4:2;-3:4;-2:26;-1:49;1:51;2:38;3:19;4:8;5:1
743,7,3,38,"Hit(CW,0,STRONG)",3,0.76,2.04998,200,1,-6:1;-3:6;-2:20;-1:43;1:68;2:28;3:12;4:13;5:7;6:2
743,7,3,39,"Hit(CCW,0,STRONG)",3,0.63,1.80086,200,1,-5:1;-4:1;-3:7;-2:14;-1:44;1:75;2:34;3:14;4:7;5:3
743,7,3,40,"Freeze(CW,0)",4,0.645,2.00972,200,1,-5:2;-3:10;-2:17;-1:46;1:54;2:32;3:28;4:8;5:3
743,7,3,41,"Freeze(CCW,0)",4,0.455,2.08997,200,1,-5:3;-4:2;-3:9;-2:19;-1:50;1:52;2:36;3:18;4:6;5:3;6:2
743,7,3,42,"PostGuard(CW,1,0)",7,0.665,2.17779,200,1,-4:6;-3:6;-2:16;-1:51;1:55;2:27;3:19;4:12;5:5;6:2;7:1
743,7,3,43,"PostGuard(CCW,1,0)",7,0.575,2.01603,200,1,-5:1;-4:2;-3:10;-2:16;-1:49;1:58;2:27;3:25;4:8;5:4
743,7,3,44,"PostGuard(CW,1,1)",7,0.725,1.99484,200,1,-5:3;-3:8;-2:13;-1:43;1:67;2:34;3:17;4:8;5:7
743,7,3,45,"PostGuard(CCW,1,1)",7,0.49,2.11185,200,1,-4:3;-3:11;-2:20;-1:53;1:46;2:33;3:20;4:9;5:2;6:3
743,7,3,46,"PostGuard(CW,1,2)",7,0.53,2.11639,200,1,-7:1;-5:1;-4:2;-3:11;-2:23;-1:34;1:64;2:38;3:15;4:3;5:6;6:2
743,7,3,47,"PostGuard(CCW,1,2)",7,0.42,1.86912,200,1,-4:2;-3:11;-2:20;-1:45;1:68;2:30;3:16;4:6;5:2
743,7,3,48,"PostGuard(CW,3,0)",7,0.555,2.11115,200,1,-5:1;-4:4;-3:8;-2:23;-1:44;1:49;2:35;3:21;4:12;5:2;6:1
743,7,3,49,"PostGuard(CCW,3,0)",7,0.585,2.04763,200,1,-6:1;-4:3;-3:11;-2:18;-1:38;1:60;2:44;3:13;4:7;5:4;7:1
743,7,3,50,"PostGuard(CW,3,1)",7,0.425,1.96071,200,1,-5:2;-4:4;-3:11;-2:18;-1:38;1:70;2:29;3:23;4:4;5:1
743,7,3,51,"PostGuard(CCW,3,1)",7,0.39,2.08516,200,1,-5:1;-4:5;-3:7;-2:23;-1:52;1:52;2:29;3:15;4:14;5:1;6:1
743,7,3,52,"PostGuard(CW,3,2)",7,0.45,2.04878,200,1,-5:1;-4:1;-3:14;-2:20;-1:44;1:62;2:30;3:17;4:5;5:5;7:1
743,7,3,53,"PostGuard(CCW,3,2)",7,0.18,2.21757,200,1,-5:2;-4:8;-3:11;-2:25;-1:46;1:58;2:21;3:17;4:7;5:3;6:1;7:1
743,7,3,54,Pass,0,0.415,1.94494,200,1,-5:2;-4:2;-3:8;-2:19;-1:52;1:56;2:34;3:19;4:6;5:2
1014,4,15,0,"Draw(CW,TEE)",1,1.035,1.12862,200,1,-1:34;1:112;2:34;3:19;4:1
1014,4,15,1,"Draw(CCW,TEE)",1,0.37,0.929032,200,1,-1:63;1:137
1014,4,15,2,"Draw(CW,S0)",1,1.655,1.8644,200,1,-1:58;1:22;2:17;3:79;4:24
1014,4,15,3,"Draw(CCW,S0)",1,0.095,1.26727,200,1,-1:107;1:69;2:18;3:3;4:3
1014,4,15,4,"Draw(CW,S2)",1,1,0,200,1,1:200
1014,4,15,5,"Draw(CCW,S2)",1,1,0,200,1,1:200
1014,4,15,6,"Draw(CW,S4)",1,0.915,1.66667,200,1,-1:75;1:49;2:24;3:47;4:5
1014,4,15,7,"Draw(CCW,S4)",1,0.03,1.09503,200,1,-1:103;1:87;2:8;3:2
1014,4,15,8,"Draw(CW,S6)",1,1,0,200,1,1:200
1014,4,15,9,"Draw(CCW,S6)",1,1,0,200,1,1:200
1014,4,15,10,"Draw(CW,L0)",1,3.325,1.27255,200,1,-1:10;1:8;2:16;3:29;4:137
1014,4,15,11,"Draw(CCW,L0)",1,1.965,1.79549,200,1,-1:45;1:8;2:59;3:40;4:48
1014,4,15,12,"Draw(CW,L1)",1,1,0,200,1,1:200
1014,4,15,13,"Draw(CCW,L1)",1,1,0,200,1,1:200
1014,4,15,14,"Draw(CW,L2)",1,1,0,200,1,1:200
1014,4,15,15,"Draw(CCW,L2)",1,1,0,200,1,1:200
1014,4,15,16,"Draw(CW,L3)",1,1,0,200,1,1:200
1014,4,15,17,"Draw(CCW,L3)",1,1,0,200,1,1:200
1014,4,15,18,"Draw(CW,L4)",1,1,0,200,1,1:200
1014,4,15,19,"Draw(CCW,L4)",1,1,0,200,1,1:200
1014,4,15,20,"Draw(CW,L5)",1,1,0,200,1,1:200
1014,4,15,21,"Draw(CCW,L5)",1,1,0,200,1,1:200
1014,4,15,22,"Draw(CW,L6)",1,1,0,200,1,1:200
1014,4,15,23,"Draw(CCW,L6)",1,1,0,200,1,1:200
1014,4,15,24,"Draw(CW,L7)",1,1,0,200,1,1:200
1014,4,15,25,"Draw(CCW,L7)",1,1,0,200,1,1:200
1014,4,15,26,"PreGuard(CW,G3)",2,1,0,200,1,1:200
1014,4,15,27,"PreGuard(CCW,G3)",2,1,0,200,1,1:200
1014,4,15,28,"PreGuard(CW,G4)",2,1,0,200,1,1:200
1014,4,15,29,"PreGuard(CCW,G4)",2,1,0,200,1,1:200
1014,4,15,30,"PreGuard(CW,G5)",2,1,0,200,1,1:200
1014,4,15,31,"PreGuard(CCW,G5)",2,1,0,200,1,1:200
1014,4,15,32,"Hit(CW,10,TOUCH)",3,0.05,1.0943,200,1,-1:101;1:89;2:8;3:2
1014,4,15,33,"Hit(CCW,10,TOUCH)",3,1.54,1.31848,200,1,-1:25;1:78;2:49;3:35;4:13
1014,4,15,34,"Hit(CW,10,WEAK)",3,-0.51,1.08623,200,1,-1:162;1:27;3:11
1014,4,15,35,"Hit(CCW,10,WEAK)",3,0.635,1.72678,200,1,-1:97;1:39;2:7;3:57
1014,4,15,36,"Hit(CW,10,MIDDLE)",3,1.445,1.29884,200,1,-1:39;1:21;2:113;3:27
1014,4,15,37,"Hit(CCW,10,MIDDLE)",3,-0.79,0.682569,200,1,-1:182;1:12;2:6
1014,4,15,38,"Hit(CW,10,STRONG)",3,1.42,1.25443,200,1,-1:38;1:21;2:122;3:19
1014,4,15,39,"Hit(CCW,10,STRONG)",3,-0.845,0.575304,200,1,-1:186;1:11;2:3
1014,4,15,40,"Freeze(CW,10)",4,0.825,0.635905,200,1,-1:20;1:176;2:3;3:1
1014,4,15,41,"Freeze(CCW,10)",4,1.135,0.675851,200,1,-1:7;1:165;2:15;3:13
1014,4,15,42,"PostGuard(CW,1,0)",7,1,0,200,1,1:200
1014,4,15,43,"PostGuard(CCW,1,0)",7,1,0,200,1,1:200
1014,4,15,44,"PostGuard(CW,1,1)",7,1,0,200,1,1:200
1014,4,15,45,"PostGuard(CCW,1,1)",7,1,0,200,1,1:200
1014,4,15,46,"PostGuard(CW,1,2)",7,1,0,200,1,1:200
1014,4,15,47,"PostGuard(CCW,1,2)",7,1,0,200,1,1:200
1014,4,15,48,"PostGuard(CW,11,0)",7,1,0,200,1,1:200
1014,4,15,49,"PostGuard(CCW,11,0)",7,1,0,200,1,1:200
1014,4,15,50,"PostGuard(CW,11,1)",7,1,0,200,1,1:200
1014,4,15,51,"PostGuard(CCW,11,1)",7,1,0,200,1,1:200
1014,4,15,52,"PostGuard(CW,11,2)",7,1,0,200,1,1:200
1014,4,15,53,"PostGuard(CCW,11,2)",7,1,0,200,1,1:200
1014,4,15,54,"PostGuard(CW,13,0)",7,1,0,200,1,1:200
1014,4,15,55,"PostGuard(CCW,13,0)",7,1,0,200,1,1:200
1014,4,15,56,"PostGuard(CW,13,1)",7,1,0,200,1,1:200
1014,4,15,57,"PostGuard(CCW,13,1)",7,1,0,200,1,1:200
1014,4,15,58,"PostGuard(CW,13,2)",7,1,0,200,1,1:200
1014,4,15,59,"PostGuard(CCW,13,2)",7,1,0,200,1,1:200
1014,4,15,60,Pass,0,1,0,200,1,1:200
3900,0,10,0,"Draw(CW,TEE)",1,0.305,1.74126,200,1,-4:2;-3:5;-2:26;-1:53;1:59;2:41;3:8;4:6
3900,0,10,1,"Draw(CCW,TEE)",1,-0.575,1.9064,200,1,-4:5;-3:19;-2:47;-1:64;1:34;2:13;3:12;4:6
3900,0,10,2,"Draw(CW,S0)",1,0.025,1.86932,200,1,-4:1;-3:11;-2:34;-1:58;0:1;1:51;2:24;3:11;4:9
3900,0,10,3,"Draw(CCW,S0)",1,-0.415,1.91645,200,1,-4:6;-3:18;-2:41;-1:54;1:52;2:16;3:7;4:4;5:2
3900,0,10,4,"Draw(CW,S2)",1,-0.77,1.80197,200,1,-4:9;-3:21;-2:45;-1:59;1:52;2:6;3:5;5:3
3900,0,10,5,"Draw(CCW,S2)",1,-0.98,1.78595,200,1,-4:8;-3:33;-2:42;-1:64;1:35;2:9;3:6;4:3
3900,0,10,6,"Draw(CW,S4)",1,-0.195,1.84851,200,1,-4:1;-3:13;-2:37;-1:68;0:1;1:39;2:23;3:11;4:7
3900,0,10,7,"Draw(CCW,S4)",1,-0.79,1.77367,200,1,-4:6;-3:25;-2:43;-1:67;1:35;2:17;3:3;4:4
3900,0,10,8,"Draw(CW,S6)",1,-0.745,1.63706,200,1,-4:3;-3:19;-2:43;-1:79;0:1;1:36;2:12;3:4;4:2;5:1
3900,0,10,9,"Draw(CCW,S6)",1,-0.76,1.86344,200,1,-4:7;-3:27;-2:37;-1:71;1:31;2:15;3:8;4:3;5:1
3900,0,10,10,"Draw(CW,L0)",1,-0.505,1.79999,200,1,-4:6;-3:16;-2:33;-1:76;0:1;1:40;2:17;3:6;4:4;5:1
3900,0,10,11,"Draw(CCW,L0)",1,-0.535,1.94391,200,1,-4:10;-3:19;-2:37;-1:61;1:39;2:20;3:10;4:4
3900,0,10,12,"Draw(CW,L1)",1,-0.67,1.65563,200,1,-4:3;-3:16;-2:48;-1:72;1:38;2:14;3:8;4:1
3900,0,10,13,"Draw(CCW,L1)",1,-0.775,1.66864,200,1,-4:7;-3:19;-2:40;-1:76;1:37;2:15;3:5;4:1
3900,0,10,14,"Draw(CW,L2)",1,-0.89,1.83518,200,1,-4:10;-3:28;-2:44;-1:58;1:38;2:16;3:3;4:2;5:1
3900,0,10,15,"Draw(CCW,L2)",1,-0.715,1.8878,200,1,-4:10;-3:19;-2:41;-1:70;0:1;1:30;2:18;3:4;4:7
3900,0,10,16,"Draw(CW,L3)",1,-0.82,1.67559,200,1,-4:5;-3:24;-2:45;-1:66;1:45;2:8;3:5;4:2
3900,0,10,17,"Draw(CCW,L3)",1,-0.605,1.83002,200,1,-4:5;-3:23;-2:38;-1:67;1:38;2:18;3:7;4:4
3900,0,10,18,"Draw(CW,L4)",1,-0.815,1.74665,200,1,-4:9;-3:22;-2:44;-1:62;1:44;2:15;3:2;4:1;5:1
3900,0,10,19,"Draw(CCW,L4)",1,-0.91,1.7326,200,1,-4:10;-3:25;-2:42;-1:65;1:42;2:9;3:6;4:1
3900,0,10,20,"Draw(CW,L5)",1,-1.015,1.71312,200,1,-4:11;-3:18;-2:54;-1:71;1:30;2:9;3:4;4:1;5:2
3900,0,10,21,"Draw(CCW,L5)",1,-0.685,1.71049,200,1,-4:3;-3:17;-2:53;-1:66;1:36;2:15;3:8;4:2
3900,0,10,22,"Draw(CW,L6)",1,-0.755,1.85606,200,1,-4:3;-3:30;-2:45;-1:62;0:1;1:33;2:14;3:8;4:2;5:2
3900,0,10,23,"Draw(CCW,L6)",1,-0.755,1.71318,200,1,-4:7;-3:18;-2:47;-1:66;1:41;2:16;3:3;4:1;5:1
3900,0,10,24,"Draw(CW,L7)",1,-0.735,1.89335,200,1,-4:6;-3:25;-2:44;-1:67;1:30;2:13;3:10;4:4;5:1
3900,0,10,25,"Draw(CCW,L7)",1,-0.735,1.65674,200,1,-4:2;-3:22;-2:47;-1:69;1:38;2:16;3:4;4:2
3900,0,10,26,"PreGuard(CW,G3)",2,-0.945,1.63156,200,1,-4:9;-3:24;-2:36;-1:81;1:32;2:15;3:2;4:1
3900,0,10,27,"PreGuard(CCW,G3)",2,-0.76,1.52722,200,1,-4:3;-3:16;-2:43;-1:83;1:39;2:11;3:4;4:1
3900,0,10,28,"PreGuard(CW,G4)",2,-0.955,1.77284,200,1,-4:11;-3:23;-2:50;-1:61;1:37;2:11;3:5;4:1;5:1
3900,0,10,29,"PreGuard(CCW,G4)",2,-0.91,1.86866,200,1,-4:10;-3:27;-2:52;-1:52;1:36;2:14;3:5;4:4
3900,0,10,30,"PreGuard(CW,G5)",2,-0.415,1.78123,200,1,-4:4;-3:17;-2:34;-1:70;1:42;2:20;3:12;4:1
3900,0,10,31,"PreGuard(CCW,G5)",2,-0.365,1.82532,200,1,-4:3;-3:15;-2:38;-1:69;1:42;2:17;3:11;4:5
3900,0,10,32,"Hit(CW,9,TOUCH)",3,-0.42,1.6744,200,1,-4:1;-3:17;-2:31;-1:81;1:35;2:27;3:7;4:1
3900,0,10,33,"Hit(CCW,9,TOUCH)",3,-0.595,1.77228,200,1,-4:5;-3:14;-2:45;-1:73;1:35;2:19;3:6;5:3
3900,0,10,34,"Hit(CW,9,WEAK)",3,-0.105,1.78997,200,1,-4:1;-3:7;-2:25;-1:92;1:35;2:20;3:9;4:11
3900,0,10,35,"Hit(CCW,9,WEAK)",3,-0.58,1.7302,200,1,-4:5;-3:17;-2:39;-1:70;0:1;1:45;2:15;3:5;4:2;5:1
3900,0,10,36,"Hit(CW,9,MIDDLE)",3,-0.54,1.64572,200,1,-4:3;-3:19;-2:34;-1:71;0:2;1:49;2:16;3:5;4:1
3900,0,10,37,"Hit(CCW,9,MIDDLE)",3,-0.52,1.60611,200,1,-4:3;-3:13;-2:32;-1:87;1:42;2:16;3:4;4:3
3900,0,10,38,"Hit(CW,9,STRONG)",3,-0.275,1.67014,200,1,-4:2;-3:10;-2:38;-1:66;0:1;1:52;2:21;3:9;4:1
3900,0,10,39,"Hit(CCW,9,STRONG)",3,-0.655,1.55112,200,1,-3:18;-2:42;-1:80;0:1;1:38;2:14;3:7
3900,0,10,40,"Freeze(CW,9)",4,-0.02,1.70282,200,1,-4:1;-3:8;-2:28;-1:72;1:46;2:30;3:14;4:1
3900,0,10,41,"Freeze(CCW,9)",4,-0.77,1.85664,200,1,-4:6;-3:23;-2:45;-1:73;1:24;2:14;3:11;4:3;5:1
3900,0,10,42,"PostGuard(CW,6,0)",7,-0.805,1.79638,200,1,-4:11;-3:22;-2:41;-1:63;1:40;2:16;3:6;4:1
3900,0,10,43,"PostGuard(CCW,6,0)",7,-0.885,1.58486,200,1,-4:7;-3:21;-2:41;-1:77;0:1;1:35;2:16;3:2
3900,0,10,44,"PostGuard(CW,6,1)",7,-0.755,1.93778,200,1,-4:10;-3:26;-2:45;-1:53;1:38;2:15;3:11;4:1;5:1
3900,0,10,45,"PostGuard(CCW,6,1)",7,-0.885,1.69758,200,1,-4:8;-3:19;-2:46;-1:77;1:31;2:10;3:6;4:3
3900,0,10,46,"PostGuard(CW,6,2)",7,-0.725,1.8026,200,1,-4:7;-3:22;-2:43;-1:64;1:44;2:9;3:8;4:2;5:1
3900,0,10,47,"PostGuard(CCW,6,2)",7,-0.845,1.76096,200,1,-4:10;-3:19;-2:39;-1:81;1:30;2:9;3:9;4:3
3900,0,10,48,"PostGuard(CW,8,0)",7,-0.38,1.78482,200,1,-4:3;-3:14;-2:42;-1:63;0:1;1:45;2:19;3:11;4:1;5:1
3900,0,10,49,"PostGuard(CCW,8,0)",7,-0.52,1.77189,200,1,-4:4;-3:14;-2:42;-1:74;1:38;2:14;3:11;4:2;5:1
3900,0,10,50,"PostGuard(CW,8,1)",7,-0.36,1.65239,200,1,-4:1;-3:12;-2:36;-1:75;0:2;1:46;2:18;3:7;4:3
3900,0,10,51,"PostGuard(CCW,8,1)",7,-0.205,1.83111,200,1,-4:2;-3:11;-2:37;-1:70;1:41;2:18;3:17;4:4
3900,0,10,52,"PostGuard(CW,8,2)",7,-0.035,1.83133,200,1,-4:1;-3:6;-2:36;-1:70;1:49;2:17;3:12;4:7;5:2
3900,0,10,53,"PostGuard(CCW,8,2)",7,-0.275,1.74338,200,1,-4:1;-3:10;-2:46;-1:62;1:44;2:24;3:11;4:2
3900,0,10,54,Pass,0,-0.69,1.61366,200,1,-4:4;-3:18;-2:42;-1:72;0:1;1:44;2:13;3:6
