group,level,target,n,mean,se,median,kruskal_p
crowded_house,0,dadj_A9R05_A9P5,18,-0.026855722222222215,0.028679849654213163,-0.02773649999999995,0.2643999876921243
crowded_house,1,dadj_A9R05_A9P5,32,0.021531921874999995,0.030055948310268144,0.0,0.2643999876921243
crowded_house,0,screen_loss,18,0.1739444444444444,0.024212630018914206,0.18699999999999994,0.23301092444318183
crowded_house,1,screen_loss,32,0.29556249999999995,0.05312934873092818,0.21799999999999994,0.23301092444318183
crowded_house,0,rho_gain,18,0.20656385374025202,0.029297517417089212,0.14112340115462546,0.0010500284893971595
crowded_house,1,rho_gain,31,0.0164705898834387,0.054668519646273735,0.0939644442954716,0.0010500284893971595
crowded_house,0,eta2_q,18,0.5329287035062946,0.05323503119859382,0.5047385072669284,0.5852686269425462
crowded_house,1,eta2_q,32,0.5310581363039557,0.053051637656902725,0.6292636242126771,0.5852686269425462
center_lane_blocked,0,d_A9P5_A1,11,-0.041909090909090924,0.05001026340943418,-0.0369999999999999,0.6472374632658924
center_lane_blocked,1,d_A9P5_A1,39,-0.026256410256410227,0.043384274810989554,0.0,0.6472374632658924
center_lane_blocked,0,d_A9P5_A2,11,0.003272727272727275,0.04688944267861096,-0.06,0.5659976037367551
center_lane_blocked,1,d_A9P5_A2,39,-0.029794871794871794,0.09513260990635143,0.0,0.5659976037367551
center_lane_blocked,0,d_A2_A1,11,-0.04518181818181816,0.055874505193142535,-0.015,0.6987993626268292
center_lane_blocked,1,d_A2_A1,39,0.0035384615384615793,0.10543211544149832,0.0,0.6987993626268292
center_lane_blocked,0,d_A9R05_A9P5,11,-0.007909090909090888,0.02399676286708632,-0.0169999999999999,0.5255091845489955
