target,feature,n,rho,p
dadj_A9R05_A9P5,best_p_negative,50,0.07571788138045916,0.6012418013067177
dadj_A9R05_A9P5,q_iqr,50,-0.07436213889846907,0.6077892057745361
dadj_A9R05_A9P5,remaining,50,-0.07389483880454956,0.6100530921445297
dadj_A9R05_A9P5,within_sd_q,50,-0.06797691467753132,0.6390302728908364
dadj_A9R05_A9P5,rho_gain_sd,49,-0.06775326864825457,0.6436786689940688
dadj_A9R05_A9P5,n_types_near_best_050,50,-0.06526680846898478,0.6524841263307436
dadj_A9R05_A9P5,best_cluster_rank,50,0.053314947536272805,0.7130819669954552
dadj_A9R05_A9P5,rho_cluster_risk_l0.5,49,0.05282846635573135,0.7184697381605596
dadj_A9R05_A9P5,q_star_minus_median,50,0.04279305289419682,0.767937099584372
dadj_A9R05_A9P5,largest_frac,50,0.04099474242410611,0.7774347109193216
dadj_A9R05_A9P5,frac_near_best_050,50,-0.04059428115968653,0.7795541561484542
dadj_A9R05_A9P5,n_types,50,0.03755826019618118,0.7956729458457951
dadj_A9R05_A9P5,true_top_cluster_selected,50,0.03378214929876726,0.8158387234282507
dadj_A9R05_A9P5,q_sd_mean,50,-0.03017982169371249,0.8351873522798015
dadj_A9R05_A9P5,q_sd_median,50,-0.02822691807854555,0.8457179789527192
dadj_A9R05_A9P5,q_sd_best,50,0.02449214963688439,0.8659299398176145
dadj_A9R05_A9P5,rho_cand,49,0.02159682648295469,0.8829014000735588
dadj_A9R05_A9P5,best_hist_entropy,50,-0.019766811491058765,0.8916232909274212
dadj_A9R05_A9P5,cluster_sd_mean,50,-0.017355808002773955,0.904777054086094
